Test_Name,Timestamp,GPU_ID,Temp_Core(C),Temp_Mem(C),Power(W),Clock(MHz),Fan(%),Volts_Core(mV),Volts_SoC(mV),PCIe_Gen,PCIe_Width,Throttle_Reason
cache_lat,96.33,0,64,0,233.483,1740,0,0,0,4,16,None
cache_lat,97.33,0,64,0,233.18,1740,0,0,0,4,16,None
cache_lat,98.33,0,64,0,233.741,1740,0,0,0,4,16,None
cache_lat,99.34,0,64,0,233.8,1740,0,0,0,4,16,None
cache_lat,100.34,0,64,0,233.382,1740,0,0,0,4,16,None
cache_lat,101.34,0,64,0,233.074,1740,0,0,0,4,16,None
cache_lat,102.35,0,64,0,233.282,1740,0,0,0,4,16,None
cache_lat,103.35,0,64,0,233.539,1740,0,0,0,4,16,None
cache_lat,104.35,0,64,0,233.227,1740,0,0,0,4,16,None
cache_lat,105.36,0,64,0,233.874,1740,0,0,0,4,16,None
cache_lat,106.36,0,64,0,233.463,1740,0,0,0,4,16,None
cache_lat,107.36,0,64,0,233.35,1740,0,0,0,4,16,None
cache_lat,108.37,0,64,0,233.512,1740,0,0,0,4,16,None
cache_lat,109.37,0,64,0,234.144,1740,0,0,0,4,16,None
cache_lat,110.37,0,64,0,233.353,1740,0,0,0,4,16,None
cache_lat,111.38,0,64,0,233.325,1740,0,0,0,4,16,None
cache_lat,112.38,0,64,0,233.13,1740,0,0,0,4,16,None
cache_lat,113.38,0,64,0,233.788,1740,0,0,0,4,16,None
cache_lat,114.39,0,64,0,233.397,1740,0,0,0,4,16,None
cache_lat,115.39,0,64,0,233.318,1740,0,0,0,4,16,None
cache_lat,116.39,0,64,0,233.562,1740,0,0,0,4,16,None
cache_lat,117.39,0,64,0,232.997,1740,0,0,0,4,16,None
cache_lat,118.4,0,64,0,233.812,1740,0,0,0,4,16,None
cache_lat,119.4,0,64,0,233.909,1740,0,0,0,4,16,None
cache_lat,120.4,0,64,0,233.679,1740,0,0,0,4,16,None
cache_lat,121.41,0,64,0,233.806,1740,0,0,0,4,16,None
cache_lat,122.41,0,64,0,233.765,1740,0,0,0,4,16,None
cache_lat,123.41,0,61,0,201.532,1740,0,0,0,4,16,None
sfu_stress,0.0,0,59,0,107.933,1740,0,0,0,4,16,None
sfu_stress,1.0,0,67,0,221.309,1740,0,0,0,4,16,None
sfu_stress,2.0,0,68,0,292.918,1740,0,0,0,4,16,None
sfu_stress,3.0,0,69,0,296.413,1740,0,0,0,4,16,None
sfu_stress,4.01,0,70,0,297.362,1740,0,0,0,4,16,None
sfu_stress,5.01,0,70,0,297.013,1725,0,0,0,4,16,Power
sfu_stress,6.01,0,70,0,296.232,1725,0,0,0,4,16,Power
sfu_stress,7.01,0,71,0,295.417,1710,0,0,0,4,16,Power
sfu_stress,8.01,0,71,0,296.561,1710,0,0,0,4,16,Power
sfu_stress,9.01,0,71,0,296.836,1710,0,0,0,4,16,Power
sfu_stress,10.01,0,71,0,296.195,1725,0,0,0,4,16,Power
sfu_stress,11.01,0,71,0,297.472,1725,0,0,0,4,16,Power
sfu_stress,12.02,0,72,0,297.328,1725,0,0,0,4,16,Power
sfu_stress,13.02,0,72,0,296.925,1710,0,0,0,4,16,Power
sfu_stress,14.02,0,72,0,296.215,1725,0,0,0,4,16,Power
sfu_stress,15.02,0,72,0,296.314,1725,0,0,0,4,16,Power
sfu_stress,16.02,0,72,0,294.806,1710,0,0,0,4,16,Power
sfu_stress,17.02,0,72,0,296.231,1725,0,0,0,4,16,Power
sfu_stress,18.02,0,72,0,297.474,1710,0,0,0,4,16,Power
sfu_stress,19.02,0,72,0,294.588,1710,0,0,0,4,16,Power
sfu_stress,20.02,0,73,0,295.719,1695,0,0,0,4,16,Power
sfu_stress,21.03,0,73,0,297.298,1710,0,0,0,4,16,Power
sfu_stress,22.03,0,73,0,297.357,1710,0,0,0,4,16,Power
sfu_stress,23.03,0,73,0,296.621,1710,0,0,0,4,16,Power
sfu_stress,24.03,0,73,0,295.403,1710,0,0,0,4,16,Power
sfu_stress,25.03,0,73,0,296.884,1725,0,0,0,4,16,Power
sfu_stress,26.03,0,73,0,297.109,1710,0,0,0,4,16,Power
sfu_stress,27.03,0,73,0,296.095,1710,0,0,0,4,16,Power
sfu_stress,28.03,0,73,0,294.505,1710,0,0,0,4,16,Power
sfu_stress,29.03,0,73,0,296.084,1725,0,0,0,4,16,Power
sfu_stress,30.03,0,74,0,297.894,1725,0,0,0,4,16,Power
sfu_stress,31.04,0,74,0,297.255,1710,0,0,0,4,16,Power
sfu_stress,32.04,0,74,0,295.325,1710,0,0,0,4,16,Power
sfu_stress,33.04,0,74,0,296.225,1725,0,0,0,4,16,Power
sfu_stress,34.04,0,74,0,296.021,1710,0,0,0,4,16,Power
sfu_stress,35.04,0,74,0,297.349,1725,0,0,0,4,16,Power
sfu_stress,36.04,0,74,0,295.931,1725,0,0,0,4,16,Power
sfu_stress,37.04,0,74,0,297.298,1710,0,0,0,4,16,Power
sfu_stress,38.04,0,74,0,297.207,1710,0,0,0,4,16,Power
sfu_stress,39.04,0,74,0,297.493,1725,0,0,0,4,16,Power
sfu_stress,40.04,0,74,0,296.945,1725,0,0,0,4,16,Power
sfu_stress,41.05,0,74,0,295.749,1725,0,0,0,4,16,Power
sfu_stress,42.05,0,74,0,296.1,1710,0,0,0,4,16,Power
sfu_stress,43.05,0,74,0,297.611,1710,0,0,0,4,16,Power
sfu_stress,44.05,0,74,0,296.668,1710,0,0,0,4,16,Power
sfu_stress,45.05,0,74,0,296.496,1710,0,0,0,4,16,Power
sfu_stress,46.05,0,74,0,298.998,1710,0,0,0,4,16,Power
sfu_stress,47.05,0,74,0,298.935,1725,0,0,0,4,16,Power
sfu_stress,48.05,0,74,0,297.364,1710,0,0,0,4,16,Power
sfu_stress,49.05,0,75,0,295.711,1710,0,0,0,4,16,Power
sfu_stress,50.06,0,74,0,297.561,1710,0,0,0,4,16,Power
sfu_stress,51.06,0,74,0,297.844,1710,0,0,0,4,16,Power
sfu_stress,52.06,0,75,0,297.624,1710,0,0,0,4,16,Power
sfu_stress,53.06,0,75,0,295.397,1695,0,0,0,4,16,Power
sfu_stress,54.06,0,75,0,295.629,1695,0,0,0,4,16,Power
sfu_stress,55.06,0,75,0,296.345,1710,0,0,0,4,16,Power
sfu_stress,56.06,0,75,0,296.569,1725,0,0,0,4,16,Power
sfu_stress,57.06,0,75,0,297.501,1725,0,0,0,4,16,Power
sfu_stress,58.06,0,75,0,297.283,1710,0,0,0,4,16,Power
sfu_stress,59.07,0,75,0,295.559,1710,0,0,0,4,16,Power
sfu_stress,60.07,0,75,0,296.802,1710,0,0,0,4,16,Power
sfu_stress,61.07,0,75,0,296.835,1725,0,0,0,4,16,Power
sfu_stress,62.07,0,75,0,296.287,1710,0,0,0,4,16,Power
sfu_stress,63.07,0,75,0,297.767,1725,0,0,0,4,16,Power
sfu_stress,64.07,0,75,0,297.756,1710,0,0,0,4,16,Power
sfu_stress,65.07,0,75,0,298.524,1695,0,0,0,4,16,Power
sfu_stress,66.07,0,75,0,296.251,1710,0,0,0,4,16,Power
sfu_stress,67.07,0,75,0,294.43,1710,0,0,0,4,16,Power
sfu_stress,68.07,0,75,0,297.032,1710,0,0,0,4,16,Power
sfu_stress,69.08,0,75,0,297.867,1695,0,0,0,4,16,Power
sfu_stress,70.08,0,75,0,297.904,1695,0,0,0,4,16,Power
sfu_stress,71.08,0,75,0,297.912,1695,0,0,0,4,16,Power
sfu_stress,72.08,0,75,0,298.265,1710,0,0,0,4,16,Power
sfu_stress,73.08,0,75,0,297.7,1710,0,0,0,4,16,Power
sfu_stress,74.08,0,75,0,298.101,1710,0,0,0,4,16,Power
sfu_stress,75.09,0,75,0,298.543,1710,0,0,0,4,16,Power
sfu_stress,76.09,0,75,0,298.897,1710,0,0,0,4,16,Power
sfu_stress,77.09,0,75,0,297.108,1710,0,0,0,4,16,Power
sfu_stress,78.09,0,75,0,296.535,1695,0,0,0,4,16,Power
sfu_stress,79.09,0,75,0,297.874,1710,0,0,0,4,16,Power
sfu_stress,80.09,0,75,0,298.67,1695,0,0,0,4,16,Power
sfu_stress,81.09,0,75,0,297.446,1695,0,0,0,4,16,Power
sfu_stress,82.09,0,75,0,299.649,1695,0,0,0,4,16,Power
sfu_stress,83.09,0,75,0,297.832,1710,0,0,0,4,16,Power
sfu_stress,84.1,0,75,0,299.63,1710,0,0,0,4,16,Power
sfu_stress,85.1,0,75,0,298.336,1710,0,0,0,4,16,Power
sfu_stress,86.1,0,75,0,295.828,1710,0,0,0,4,16,Power
sfu_stress,87.1,0,75,0,296.659,1710,0,0,0,4,16,Power
sfu_stress,88.1,0,75,0,296.942,1710,0,0,0,4,16,Power
sfu_stress,89.1,0,75,0,300.385,1710,0,0,0,4,16,Power
sfu_stress,90.1,0,75,0,299.405,1710,0,0,0,4,16,Power
sfu_stress,91.1,0,75,0,298.09,1710,0,0,0,4,16,Power
sfu_stress,92.11,0,75,0,297.735,1695,0,0,0,4,16,Power
sfu_stress,93.11,0,75,0,295.847,1710,0,0,0,4,16,Power
sfu_stress,94.11,0,75,0,298.325,1710,0,0,0,4,16,Power
sfu_stress,95.11,0,75,0,298.277,1695,0,0,0,4,16,Power
sfu_stress,96.11,0,75,0,298.542,1710,0,0,0,4,16,Power
sfu_stress,97.11,0,75,0,296.03,1710,0,0,0,4,16,Power
sfu_stress,98.11,0,75,0,298.408,1710,0,0,0,4,16,Power
sfu_stress,99.11,0,75,0,299.981,1710,0,0,0,4,16,Power
sfu_stress,100.11,0,75,0,297.906,1725,0,0,0,4,16,Power
sfu_stress,101.11,0,75,0,299.1,1695,0,0,0,4,16,Power
sfu_stress,102.12,0,75,0,299.315,1710,0,0,0,4,16,Power
sfu_stress,103.12,0,75,0,297.524,1695,0,0,0,4,16,Power
sfu_stress,104.12,0,75,0,298.7,1695,0,0,0,4,16,Power
sfu_stress,105.12,0,75,0,298.622,1695,0,0,0,4,16,Power
sfu_stress,106.12,0,75,0,298.494,1695,0,0,0,4,16,Power
sfu_stress,107.12,0,75,0,297.468,1695,0,0,0,4,16,Power
sfu_stress,108.12,0,75,0,298.047,1695,0,0,0,4,16,Power
sfu_stress,109.13,0,75,0,300.393,1695,0,0,0,4,16,Power
sfu_stress,110.13,0,75,0,299.96,1695,0,0,0,4,16,Power
sfu_stress,111.13,0,75,0,299.469,1695,0,0,0,4,16,Power
sfu_stress,112.13,0,75,0,298.321,1695,0,0,0,4,16,Power
sfu_stress,113.13,0,75,0,298.696,1695,0,0,0,4,16,Power
sfu_stress,114.13,0,75,0,299.705,1695,0,0,0,4,16,Power
sfu_stress,115.13,0,75,0,300.254,1695,0,0,0,4,16,Power
sfu_stress,116.13,0,75,0,299.768,1695,0,0,0,4,16,Power
sfu_stress,117.13,0,75,0,298.625,1695,0,0,0,4,16,Power
sfu_stress,118.14,0,75,0,297.865,1695,0,0,0,4,16,Power
sfu_stress,119.14,0,75,0,297.753,1695,0,0,0,4,16,Power
sfu_stress,120.14,0,75,0,297.525,1695,0,0,0,4,16,Power
pcie_bandwidth,0.0,0,66,0,149.31,1740,0,0,0,4,16,None
pcie_bandwidth,1.0,0,65,0,113.687,1740,0,0,0,4,16,None
pcie_bandwidth,2.0,0,63,0,115.005,1740,0,0,0,4,16,None
pcie_bandwidth,3.01,0,63,0,113.82,1740,0,0,0,4,16,None
pcie_bandwidth,4.01,0,62,0,113.251,1740,0,0,0,4,16,None
pcie_bandwidth,5.01,0,61,0,112.545,1740,0,0,0,4,16,None
pcie_bandwidth,6.01,0,61,0,112.091,1740,0,0,0,4,16,None
pcie_bandwidth,7.01,0,61,0,111.397,1740,0,0,0,4,16,None
pcie_bandwidth,8.01,0,60,0,111.065,1740,0,0,0,4,16,None
pcie_bandwidth,9.01,0,60,0,110.833,1740,0,0,0,4,16,None
pcie_bandwidth,10.02,0,59,0,110.213,1740,0,0,0,4,16,None
pcie_bandwidth,11.02,0,59,0,109.994,1740,0,0,0,4,16,None
pcie_bandwidth,12.02,0,59,0,109.521,1740,0,0,0,4,16,None
pcie_bandwidth,13.02,0,58,0,109.233,1740,0,0,0,4,16,None
pcie_bandwidth,14.02,0,58,0,109.154,1740,0,0,0,4,16,None
pcie_bandwidth,15.02,0,58,0,108.702,1740,0,0,0,4,16,None
pcie_bandwidth,16.02,0,58,0,108.311,1740,0,0,0,4,16,None
pcie_bandwidth,17.03,0,57,0,108.444,1740,0,0,0,4,16,None
pcie_bandwidth,18.03,0,57,0,107.886,1740,0,0,0,4,16,None
pcie_bandwidth,19.03,0,57,0,107.454,1740,0,0,0,4,16,None
pcie_bandwidth,20.03,0,56,0,107.718,1740,0,0,0,4,16,None
pcie_bandwidth,21.03,0,56,0,107.259,1740,0,0,0,4,16,None
pcie_bandwidth,22.03,0,56,0,107.227,1740,0,0,0,4,16,None
pcie_bandwidth,23.03,0,56,0,106.694,1740,0,0,0,4,16,None
pcie_bandwidth,24.04,0,55,0,106.491,1740,0,0,0,4,16,None
pcie_bandwidth,25.04,0,55,0,106.771,1740,0,0,0,4,16,None
pcie_bandwidth,26.04,0,55,0,106.289,1740,0,0,0,4,16,None
pcie_bandwidth,27.04,0,55,0,105.921,1740,0,0,0,4,16,None
pcie_bandwidth,28.04,0,54,0,106.197,1740,0,0,0,4,16,None
pcie_bandwidth,29.04,0,54,0,105.118,1740,0,0,0,4,16,None
pcie_bandwidth,30.04,0,54,0,104.735,1740,0,0,0,4,16,None
pcie_bandwidth,31.05,0,54,0,104.738,1740,0,0,0,4,16,None
pcie_bandwidth,32.05,0,54,0,104.144,1740,0,0,0,4,16,None
pcie_bandwidth,33.05,0,53,0,104.313,1740,0,0,0,4,16,None
pcie_bandwidth,34.05,0,53,0,104.289,1740,0,0,0,4,16,None
pcie_bandwidth,35.05,0,53,0,103.846,1740,0,0,0,4,16,None
pcie_bandwidth,36.05,0,53,0,103.853,1740,0,0,0,4,16,None
pcie_bandwidth,37.05,0,53,0,103.782,1740,0,0,0,4,16,None
pcie_bandwidth,38.06,0,52,0,103.677,1740,0,0,0,4,16,None
pcie_bandwidth,39.06,0,52,0,103.657,1740,0,0,0,4,16,None
pcie_bandwidth,40.06,0,52,0,103.241,1740,0,0,0,4,16,None
pcie_bandwidth,41.06,0,52,0,103.259,1740,0,0,0,4,16,None
pcie_bandwidth,42.06,0,52,0,103.185,1740,0,0,0,4,16,None
pcie_bandwidth,43.06,0,52,0,102.978,1740,0,0,0,4,16,None
pcie_bandwidth,44.06,0,51,0,103.047,1740,0,0,0,4,16,None
pcie_bandwidth,45.07,0,51,0,102.728,1740,0,0,0,4,16,None
pcie_bandwidth,46.07,0,51,0,102.48,1740,0,0,0,4,16,None
pcie_bandwidth,47.07,0,51,0,102.817,1740,0,0,0,4,16,None
pcie_bandwidth,48.07,0,51,0,102.419,1740,0,0,0,4,16,None
pcie_bandwidth,49.07,0,51,0,102.17,1740,0,0,0,4,16,None
pcie_bandwidth,50.07,0,51,0,102.454,1740,0,0,0,4,16,None
pcie_bandwidth,51.07,0,50,0,102.056,1740,0,0,0,4,16,None
pcie_bandwidth,52.08,0,50,0,102.155,1740,0,0,0,4,16,None
pcie_bandwidth,53.08,0,50,0,102.236,1740,0,0,0,4,16,None
pcie_bandwidth,54.08,0,50,0,101.658,1740,0,0,0,4,16,None
pcie_bandwidth,55.08,0,50,0,101.809,1740,0,0,0,4,16,None
pcie_bandwidth,56.08,0,50,0,101.941,1740,0,0,0,4,16,None
pcie_bandwidth,57.08,0,50,0,101.702,1740,0,0,0,4,16,None
pcie_bandwidth,58.08,0,49,0,101.718,1740,0,0,0,4,16,None
pcie_bandwidth,59.09,0,49,0,102.967,1740,0,0,0,4,16,None
pcie_bandwidth,60.09,0,49,0,103.554,1740,0,0,0,4,16,None
pcie_bandwidth,61.09,0,49,0,103.639,1740,0,0,0,4,16,None
pcie_bandwidth,62.09,0,49,0,103.584,1740,0,0,0,4,16,None
pcie_bandwidth,63.09,0,49,0,103.516,1740,0,0,0,4,16,None
pcie_bandwidth,64.09,0,49,0,103.51,1740,0,0,0,4,16,None
pcie_bandwidth,65.09,0,49,0,103.303,1740,0,0,0,4,16,None
pcie_bandwidth,66.1,0,49,0,103.251,1740,0,0,0,4,16,None
pcie_bandwidth,67.1,0,49,0,103.32,1740,0,0,0,4,16,None
pcie_bandwidth,68.1,0,49,0,103.068,1740,0,0,0,4,16,None
pcie_bandwidth,69.1,0,48,0,103.1,1740,0,0,0,4,16,None
pcie_bandwidth,70.1,0,48,0,103.084,1740,0,0,0,4,16,None
pcie_bandwidth,71.1,0,48,0,102.723,1740,0,0,0,4,16,None
pcie_bandwidth,72.1,0,48,0,102.907,1740,0,0,0,4,16,None
pcie_bandwidth,73.11,0,48,0,102.527,1740,0,0,0,4,16,None
pcie_bandwidth,74.11,0,48,0,102.779,1740,0,0,0,4,16,None
pcie_bandwidth,75.11,0,48,0,102.844,1740,0,0,0,4,16,None
pcie_bandwidth,76.11,0,48,0,102.752,1740,0,0,0,4,16,None
pcie_bandwidth,77.11,0,48,0,102.772,1740,0,0,0,4,16,None
pcie_bandwidth,78.11,0,48,0,102.729,1740,0,0,0,4,16,None
pcie_bandwidth,79.11,0,47,0,102.543,1740,0,0,0,4,16,None
pcie_bandwidth,80.11,0,47,0,102.496,1740,0,0,0,4,16,None
pcie_bandwidth,81.12,0,47,0,102.658,1740,0,0,0,4,16,None
pcie_bandwidth,82.12,0,47,0,102.262,1740,0,0,0,4,16,None
pcie_bandwidth,83.12,0,47,0,102.356,1740,0,0,0,4,16,None
pcie_bandwidth,84.12,0,47,0,102.552,1740,0,0,0,4,16,None
pcie_bandwidth,85.12,0,47,0,102.221,1740,0,0,0,4,16,None
pcie_bandwidth,86.12,0,47,0,102.039,1740,0,0,0,4,16,None
pcie_bandwidth,87.12,0,47,0,102.375,1740,0,0,0,4,16,None
pcie_bandwidth,88.13,0,47,0,102.338,1740,0,0,0,4,16,None
pcie_bandwidth,89.13,0,47,0,102.063,1740,0,0,0,4,16,None
pcie_bandwidth,90.13,0,47,0,102.121,1740,0,0,0,4,16,None
pcie_bandwidth,91.13,0,47,0,102.226,1740,0,0,0,4,16,None
pcie_bandwidth,92.13,0,47,0,102.116,1740,0,0,0,4,16,None
pcie_bandwidth,93.13,0,47,0,101.852,1740,0,0,0,4,16,None
pcie_bandwidth,94.13,0,46,0,101.958,1740,0,0,0,4,16,None
pcie_bandwidth,95.14,0,46,0,102.055,1740,0,0,0,4,16,None
pcie_bandwidth,96.14,0,46,0,101.737,1740,0,0,0,4,16,None
pcie_bandwidth,97.14,0,46,0,101.699,1740,0,0,0,4,16,None
pcie_bandwidth,98.14,0,46,0,101.964,1740,0,0,0,4,16,None
pcie_bandwidth,99.14,0,46,0,101.711,1740,0,0,0,4,16,None
pcie_bandwidth,100.14,0,46,0,101.751,1740,0,0,0,4,16,None
pcie_bandwidth,101.14,0,46,0,101.792,1740,0,0,0,4,16,None
pcie_bandwidth,102.15,0,46,0,101.85,1740,0,0,0,4,16,None
pcie_bandwidth,103.15,0,46,0,101.413,1740,0,0,0,4,16,None
pcie_bandwidth,104.15,0,46,0,101.647,1740,0,0,0,4,16,None
pcie_bandwidth,105.15,0,46,0,101.72,1740,0,0,0,4,16,None
pcie_bandwidth,106.15,0,46,0,101.541,1740,0,0,0,4,16,None
pcie_bandwidth,107.15,0,46,0,101.357,1740,0,0,0,4,16,None
pcie_bandwidth,108.16,0,46,0,101.773,1740,0,0,0,4,16,None
pcie_bandwidth,109.16,0,46,0,101.427,1740,0,0,0,4,16,None
pcie_bandwidth,110.16,0,46,0,101.262,1740,0,0,0,4,16,None
pcie_bandwidth,111.16,0,46,0,101.578,1740,0,0,0,4,16,None
pcie_bandwidth,112.16,0,46,0,101.552,1740,0,0,0,4,16,None
pcie_bandwidth,113.16,0,45,0,101.393,1740,0,0,0,4,16,None
pcie_bandwidth,114.16,0,45,0,101.472,1740,0,0,0,4,16,None
pcie_bandwidth,115.17,0,45,0,101.624,1740,0,0,0,4,16,None
pcie_bandwidth,116.17,0,45,0,101.351,1740,0,0,0,4,16,None
pcie_bandwidth,117.17,0,45,0,101.237,1740,0,0,0,4,16,None
pcie_bandwidth,118.17,0,45,0,101.336,1740,0,0,0,4,16,None
pcie_bandwidth,119.18,0,45,0,101.489,1740,0,0,0,4,16,None
pcie_bandwidth,120.18,0,45,0,101.107,1740,0,0,0,4,16,None
pcie_bandwidth,121.18,0,45,0,99.376,1740,0,0,0,4,16,None
pulse_virus,0.0,0,45,0,92.871,1740,0,0,0,4,16,None
pulse_virus,1.0,0,47,0,125.128,1740,0,0,0,4,16,None
pulse_virus,2.0,0,48,0,131.851,1740,0,0,0,4,16,None
pulse_virus,3.0,0,47,0,130.963,1740,0,0,0,4,16,None
pulse_virus,4.01,0,48,0,130.577,1740,0,0,0,4,16,None
pulse_virus,5.01,0,48,0,132.631,1740,0,0,0,4,16,None
pulse_virus,6.01,0,48,0,130.497,1740,0,0,0,4,16,None
pulse_virus,7.01,0,48,0,131.96,1740,0,0,0,4,16,None
pulse_virus,8.01,0,48,0,131.752,1740,0,0,0,4,16,None
pulse_virus,9.01,0,48,0,131.757,1740,0,0,0,4,16,None
pulse_virus,10.01,0,48,0,131.031,1740,0,0,0,4,16,None
pulse_virus,11.01,0,48,0,133.096,1740,0,0,0,4,16,None
pulse_virus,12.01,0,48,0,130.987,1740,0,0,0,4,16,None
pulse_virus,13.02,0,48,0,132.66,1740,0,0,0,4,16,None
pulse_virus,14.02,0,49,0,131.778,1740,0,0,0,4,16,None
pulse_virus,15.02,0,48,0,132.274,1740,0,0,0,4,16,None
pulse_virus,16.02,0,48,0,132.665,1740,0,0,0,4,16,None
pulse_virus,17.02,0,49,0,130.721,1740,0,0,0,4,16,None
pulse_virus,18.02,0,48,0,130.338,1740,0,0,0,4,16,None
pulse_virus,19.02,0,48,0,133.125,1740,0,0,0,4,16,None
pulse_virus,20.02,0,49,0,130.735,1740,0,0,0,4,16,None
pulse_virus,21.03,0,49,0,131.199,1740,0,0,0,4,16,None
pulse_virus,22.03,0,49,0,132.976,1740,0,0,0,4,16,None
pulse_virus,23.03,0,49,0,130.335,1740,0,0,0,4,16,None
pulse_virus,24.03,0,49,0,131.843,1740,0,0,0,4,16,None
pulse_virus,25.03,0,49,0,132.438,1740,0,0,0,4,16,None
pulse_virus,26.03,0,49,0,131.771,1740,0,0,0,4,16,None
pulse_virus,27.03,0,49,0,131.477,1740,0,0,0,4,16,None
pulse_virus,28.03,0,49,0,133.082,1740,0,0,0,4,16,None
pulse_virus,29.03,0,49,0,131.326,1740,0,0,0,4,16,None
pulse_virus,30.04,0,49,0,131.73,1740,0,0,0,4,16,None
pulse_virus,31.04,0,49,0,133.003,1740,0,0,0,4,16,None
pulse_virus,32.04,0,49,0,131.352,1740,0,0,0,4,16,None
pulse_virus,33.04,0,49,0,131.993,1740,0,0,0,4,16,None
pulse_virus,34.04,0,49,0,133.082,1740,0,0,0,4,16,None
pulse_virus,35.04,0,49,0,132.216,1740,0,0,0,4,16,None
pulse_virus,36.04,0,49,0,132.265,1740,0,0,0,4,16,None
pulse_virus,37.04,0,49,0,132.869,1740,0,0,0,4,16,None
pulse_virus,38.05,0,49,0,132.648,1740,0,0,0,4,16,None
pulse_virus,39.05,0,49,0,131.57,1740,0,0,0,4,16,None
pulse_virus,40.05,0,49,0,133.536,1740,0,0,0,4,16,None
pulse_virus,41.05,0,49,0,131.523,1740,0,0,0,4,16,None
pulse_virus,42.05,0,49,0,132.847,1740,0,0,0,4,16,None
pulse_virus,43.05,0,49,0,132.398,1740,0,0,0,4,16,None
pulse_virus,44.05,0,49,0,132.543,1740,0,0,0,4,16,None
pulse_virus,45.05,0,49,0,132.438,1740,0,0,0,4,16,None
pulse_virus,46.05,0,49,0,130.93,1740,0,0,0,4,16,None
pulse_virus,47.06,0,49,0,133.916,1740,0,0,0,4,16,None
pulse_virus,48.06,0,49,0,131.175,1740,0,0,0,4,16,None
pulse_virus,49.06,0,49,0,131.944,1740,0,0,0,4,16,None
pulse_virus,50.06,0,49,0,133.184,1740,0,0,0,4,16,None
pulse_virus,51.06,0,49,0,131.793,1740,0,0,0,4,16,None
pulse_virus,52.06,0,49,0,131.891,1740,0,0,0,4,16,None
pulse_virus,53.06,0,49,0,133.258,1740,0,0,0,4,16,None
pulse_virus,54.06,0,49,0,131.985,1740,0,0,0,4,16,None
pulse_virus,55.06,0,50,0,131.765,1740,0,0,0,4,16,None
pulse_virus,56.07,0,49,0,133.469,1740,0,0,0,4,16,None
pulse_virus,57.07,0,49,0,131.574,1740,0,0,0,4,16,None
pulse_virus,58.07,0,50,0,132.92,1740,0,0,0,4,16,None
pulse_virus,59.07,0,49,0,132.831,1740,0,0,0,4,16,None
pulse_virus,60.07,0,49,0,132.609,1740,0,0,0,4,16,None
pulse_virus,61.07,0,50,0,132.074,1740,0,0,0,4,16,None
pulse_virus,62.07,0,49,0,133.589,1740,0,0,0,4,16,None
pulse_virus,63.07,0,49,0,132.191,1740,0,0,0,4,16,None
pulse_virus,64.07,0,50,0,132.96,1740,0,0,0,4,16,None
pulse_virus,65.08,0,49,0,132.915,1740,0,0,0,4,16,None
pulse_virus,66.08,0,49,0,132.972,1740,0,0,0,4,16,None
pulse_virus,67.08,0,49,0,132.289,1740,0,0,0,4,16,None
pulse_virus,68.08,0,49,0,131.807,1740,0,0,0,4,16,None
pulse_virus,69.08,0,50,0,133.103,1740,0,0,0,4,16,None
pulse_virus,70.08,0,49,0,131.863,1740,0,0,0,4,16,None
pulse_virus,71.08,0,49,0,131.142,1740,0,0,0,4,16,None
pulse_virus,72.08,0,50,0,134.687,1740,0,0,0,4,16,None
pulse_virus,73.08,0,49,0,131.187,1740,0,0,0,4,16,None
pulse_virus,74.09,0,49,0,132.552,1740,0,0,0,4,16,None
pulse_virus,75.09,0,50,0,133.172,1740,0,0,0,4,16,None
pulse_virus,76.09,0,49,0,132.101,1740,0,0,0,4,16,None
pulse_virus,77.09,0,49,0,131.849,1740,0,0,0,4,16,None
pulse_virus,78.09,0,50,0,133.604,1740,0,0,0,4,16,None
pulse_virus,79.09,0,49,0,131.676,1740,0,0,0,4,16,None
pulse_virus,80.09,0,49,0,133.193,1740,0,0,0,4,16,None
pulse_virus,81.09,0,50,0,132.878,1740,0,0,0,4,16,None
pulse_virus,82.09,0,49,0,132.986,1740,0,0,0,4,16,None
pulse_virus,83.1,0,49,0,132.263,1740,0,0,0,4,16,None
pulse_virus,84.1,0,50,0,133.119,1740,0,0,0,4,16,None
pulse_virus,85.1,0,49,0,132.521,1740,0,0,0,4,16,None
pulse_virus,86.1,0,49,0,132.108,1740,0,0,0,4,16,None
pulse_virus,87.1,0,50,0,133.99,1740,0,0,0,4,16,None
pulse_virus,88.1,0,50,0,132.131,1740,0,0,0,4,16,None
pulse_virus,89.1,0,50,0,133.326,1740,0,0,0,4,16,None
pulse_virus,90.1,0,49,0,132.214,1740,0,0,0,4,16,None
pulse_virus,91.1,0,50,0,133.443,1740,0,0,0,4,16,None
pulse_virus,92.11,0,50,0,131.288,1740,0,0,0,4,16,None
pulse_virus,93.11,0,49,0,131.522,1740,0,0,0,4,16,None
pulse_virus,94.11,0,50,0,134.595,1740,0,0,0,4,16,None
pulse_virus,95.11,0,50,0,130.759,1740,0,0,0,4,16,None
pulse_virus,96.11,0,49,0,132.85,1740,0,0,0,4,16,None
pulse_virus,97.11,0,50,0,132.967,1740,0,0,0,4,16,None
pulse_virus,98.11,0,50,0,132.255,1740,0,0,0,4,16,None
pulse_virus,99.11,0,49,0,131.756,1740,0,0,0,4,16,None
pulse_virus,100.11,0,50,0,134.397,1740,0,0,0,4,16,None
pulse_virus,101.12,0,50,0,131.768,1740,0,0,0,4,16,None
